Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon,YEAR,DOY,T2M_MIN,T2M_MAX,T2M,QV2M,RH2M,PRECTOTCORR,WS10M,WD2M,GWETTOP,GWETROOT
3/18/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,19,27.298,84.909,2021,77,18.82,35.01,26.67,5.13,24.81,0.07,2.56,186.62,0.24,0.36
3/18/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,55,27.342,84.956,2021,77,18.82,35.01,26.67,5.13,24.81,0.07,2.56,186.62,0.24,0.36
3/18/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,59,27.343,84.765,2021,77,18.82,35.01,26.67,5.13,24.81,0.07,2.56,186.62,0.24,0.36
3/18/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,90,27.239,84.948,2021,77,18.82,35.01,26.67,5.13,24.81,0.07,2.56,186.62,0.24,0.36
3/18/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,59,27.251,84.891,2021,77,18.82,35.01,26.67,5.13,24.81,0.07,2.56,186.62,0.24,0.36
3/18/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,43,27.247,84.859,2021,77,18.82,35.01,26.67,5.13,24.81,0.07,2.56,186.62,0.24,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,75,27.538,84.2,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.53,84.197,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,84,27.532,84.207,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,45,27.545,84.414,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,74,27.536,84.416,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,68,27.538,84.427,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,64,27.527,84.602,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,66,27.512,84.676,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,61,27.449,84.505,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,44,27.415,84.533,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Madi,5,Chitwan National Nikunja Intermediate Region,60,27.419,84.313,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/20/2021,bagmati,Chitwan,Bharatpur,8,Chitwan National Nikunja Intermediate Region,57,27.578,84.39,2021,79,21.27,35.3,27.12,5.68,26.19,0.14,3.73,273.62,0.27,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,44,27.459,84.523,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,43,27.45,84.521,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,73,27.501,84.663,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,58,27.497,84.658,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,39,27.445,84.537,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,62,27.442,84.507,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,16,27.457,84.504,2021,80,19.43,34.98,26.45,5.0,24.44,0.0,3.18,252.25,0.26,0.36
3/1/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,45,27.42,84.689,2021,60,17.61,34.91,25.1,4.58,25.69,0.03,4.79,294.69,0.3,0.38
3/1/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,56,27.345,84.925,2021,60,17.61,34.91,25.1,4.58,25.69,0.03,4.79,294.69,0.3,0.38
3/2/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,11,27.411,84.663,2021,61,15.22,29.44,21.79,3.42,22.5,0.01,2.54,286.62,0.29,0.38
3/2/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,9,27.419,84.651,2021,61,15.22,29.44,21.79,3.42,22.5,0.01,2.54,286.62,0.29,0.38
3/4/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,87,27.552,84.44,2021,63,14.87,30.62,22.07,4.03,25.19,0.0,2.8,182.31,0.28,0.37
3/4/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,99,27.553,84.451,2021,63,14.87,30.62,22.07,4.03,25.19,0.0,2.8,182.31,0.28,0.37
3/4/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,52,27.555,84.461,2021,63,14.87,30.62,22.07,4.03,25.19,0.0,2.8,182.31,0.28,0.37
3/4/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,71,27.408,84.648,2021,63,15.12,31.26,22.9,4.21,25.44,0.0,2.85,193.56,0.29,0.38
3/4/2021,Madhes,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Park,66,27.272,84.964,2021,63,15.12,31.26,22.9,4.21,25.44,0.0,2.85,193.56,0.29,0.38
3/5/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,62,27.419,84.643,2021,64,15.55,33.77,23.58,3.97,24.0,0.0,4.52,285.12,0.28,0.38
2/9/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,60,27.556,84.378,2021,40,12.57,26.7,18.48,4.39,33.69,0.0,1.62,192.94,0.33,0.39
2/9/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,60,27.556,84.378,2021,40,12.57,26.7,18.48,4.39,33.69,0.0,1.62,192.94,0.33,0.39
2/9/2021,bagmati,Chitwan,Bharatpur,8,Chitwan National Nikunja Intermediate Region,65,27.567,84.439,2021,40,12.57,26.7,18.48,4.39,33.69,0.0,1.62,192.94,0.33,0.39
2/9/2021,bagmati,Chitwan,Bharatpur,8,Chitwan National Nikunja Intermediate Region,65,27.567,84.439,2021,40,12.57,26.7,18.48,4.39,33.69,0.0,1.62,192.94,0.33,0.39
2/24/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,48,27.562,84.415,2021,55,15.37,30.55,22.22,5.19,32.62,0.0,2.57,180.0,0.31,0.38
2/24/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,49,27.552,84.383,2021,55,15.37,30.55,22.22,5.19,32.62,0.0,2.57,180.0,0.31,0.38
2/24/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,54,27.555,84.423,2021,55,15.37,30.55,22.22,5.19,32.62,0.0,2.57,180.0,0.31,0.38
2/28/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,90,27.559,84.686,2021,59,16.9,34.23,24.39,5.68,31.12,0.0,3.84,195.06,0.3,0.38
2/27/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,47,27.541,84.23,2021,58,16.66,32.1,23.62,5.31,29.62,0.14,2.62,182.0,0.3,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,77,27.549,84.47,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.547,84.594,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.552,84.618,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.553,84.476,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.537,84.604,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,43,27.542,84.627,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,77,27.549,84.47,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.547,84.594,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.552,84.618,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.553,84.476,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.537,84.604,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/20/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,43,27.542,84.627,2021,51,14.37,29.11,20.55,5.0,34.81,0.0,2.62,174.12,0.33,0.38
2/21/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,51,27.548,84.607,2021,52,15.44,29.54,20.9,4.7,31.56,0.0,2.81,238.81,0.32,0.38
2/12/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,66,27.545,84.351,2021,43,13.9,26.53,18.85,5.19,38.62,0.0,2.08,184.0,0.33,0.39
2/14/2021,Madhes,Parsa,Chitwan National Park,99,Chitwan National Park,44,27.366,84.717,2021,45,14.82,26.5,19.35,5.37,39.44,0.0,2.09,196.19,0.38,0.41
2/16/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,70,27.606,84.163,2021,47,13.48,27.46,19.88,5.19,36.69,1.1,2.35,148.81,0.35,0.39
2/16/2021,Gandaki,Nawalpur,Chitawan National Park,99,Chitwan National Park,69,27.604,84.152,2021,47,-2.32,8.33,2.11,3.48,58.62,0.31,2.33,152.94,0.38,0.42
2/17/2021,Gandaki,Nawalpur,Chitawan National Park,99,Chitwan National Park,51,27.609,84.142,2021,48,-2.19,9.19,2.43,3.23,55.38,0.15,2.33,127.31,0.38,0.42
2/17/2021,Gandaki,Nawalpur,Chitawan National Park,99,Chitwan National Park,44,27.609,84.147,2021,48,-2.19,9.19,2.43,3.23,55.38,0.15,2.33,127.31,0.38,0.42
2/17/2021,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,0,27.55,84.153,2021,48,13.69,27.78,19.96,5.25,37.19,0.51,2.17,144.31,0.34,0.39
1/9/2021,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,76,27.546,84.714,2021,9,14.04,24.98,18.14,6.23,45.44,0.0,1.91,141.19,0.42,0.45
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,39,27.539,84.321,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,29,27.488,84.368,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,90,27.523,84.396,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,21,27.525,84.385,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,53,27.536,84.293,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,86,27.531,84.409,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,89,27.533,84.398,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,16,27.541,84.411,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,63,27.419,84.49,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,49,27.42,84.478,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,92,27.512,84.289,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,62,27.522,84.306,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,79,27.52,84.283,2020,103,21.71,35.81,28.98,9.22,37.75,0.0,2.28,157.75,0.37,0.41
4/21/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,54,27.529,84.342,2020,112,21.71,31.12,25.44,10.74,52.56,10.6,3.14,124.81,0.48,0.45
12/21/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,66,27.567,84.463,2020,356,10.05,23.94,15.46,4.88,44.5,0.0,1.81,129.38,0.43,0.46
2/11/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,64,27.567,84.483,2020,42,8.54,21.77,14.06,5.68,56.81,0.0,1.92,248.81,0.49,0.52
2/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,76,27.543,84.197,2020,43,10.2,22.15,14.63,5.86,56.38,0.0,1.95,206.94,0.49,0.52
2/12/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,58,27.542,84.186,2020,43,10.2,22.15,14.63,5.86,56.38,0.0,1.95,206.94,0.49,0.52
2/14/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,55,27.55,84.144,2020,45,11.2,24.44,17.27,7.93,62.69,0.0,1.99,197.81,0.48,0.51
2/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,26,27.562,84.468,2020,36,9.88,21.01,14.2,5.55,54.94,0.0,2.3,289.31,0.52,0.54
2/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,54,27.548,84.439,2020,36,9.88,21.01,14.2,5.55,54.94,0.0,2.3,289.31,0.52,0.54
2/6/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,44,27.544,84.216,2020,37,6.69,20.61,13.28,5.31,57.19,0.0,1.73,194.75,0.52,0.53
2/3/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,73,27.55,84.476,2020,34,7.91,20.25,13.22,5.74,60.81,0.0,1.84,197.56,0.53,0.55
2/3/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,64,27.548,84.464,2020,34,7.91,20.25,13.22,5.74,60.81,0.0,1.84,197.56,0.53,0.55
2/4/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,67,27.555,84.471,2020,35,10.04,21.1,14.4,5.68,55.19,0.0,1.78,245.12,0.52,0.54
3/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,65,27.553,84.405,2020,62,15.87,27.23,20.8,8.91,58.44,1.12,2.31,192.69,0.48,0.51
3/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,37,27.551,84.4,2020,62,15.87,27.23,20.8,8.91,58.44,1.12,2.31,192.69,0.48,0.51
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,49,27.534,84.625,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,45,27.532,84.606,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,51,27.544,84.605,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,78,27.538,84.619,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,17,27.536,84.6,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,17,27.536,84.6,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,78,27.538,84.619,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,51,27.544,84.605,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,45,27.532,84.606,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
2/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,49,27.534,84.625,2020,48,13.93,25.48,18.2,7.26,55.62,0.0,2.06,239.12,0.47,0.5
3/8/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,86,27.55,84.405,2020,68,14.04,27.58,19.73,8.18,58.94,0.0,2.99,224.69,0.5,0.52
3/8/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,67,27.543,84.416,2020,68,14.04,27.58,19.73,8.18,58.94,0.0,2.99,224.69,0.5,0.52
3/8/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,95,27.552,84.415,2020,68,14.04,27.58,19.73,8.18,58.94,0.0,2.99,224.69,0.5,0.52
3/17/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,69,27.527,84.229,2020,77,14.75,28.32,20.98,8.3,53.81,0.38,2.41,239.31,0.45,0.49
3/20/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,80,27.546,84.206,2020,80,18.17,29.8,22.91,8.12,47.06,0.22,2.39,234.81,0.44,0.48
3/27/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,55,27.536,84.629,2020,87,19.19,35.02,26.25,9.64,47.25,0.23,3.05,258.69,0.44,0.48
3/29/2020,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,73,27.516,84.716,2020,89,16.3,29.86,22.12,7.81,45.62,0.01,3.28,271.81,0.42,0.46
3/29/2020,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,74,27.514,84.701,2020,89,16.3,29.86,22.12,7.81,45.62,0.01,3.28,271.81,0.42,0.46
3/29/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,69,27.535,84.27,2020,89,17.99,32.89,24.5,8.18,44.25,0.01,3.89,265.31,0.42,0.47
3/30/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,100,27.53,84.575,2020,90,17.56,33.76,24.67,7.02,38.62,0.0,4.18,279.25,0.41,0.46
3/30/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,70,27.539,84.578,2020,90,17.56,33.76,24.67,7.02,38.62,0.0,4.18,279.25,0.41,0.46
3/30/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,33,27.532,84.585,2020,90,17.56,33.76,24.67,7.02,38.62,0.0,4.18,279.25,0.41,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,86,27.531,84.651,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.53,84.64,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,71,27.53,84.23,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,85,27.529,84.219,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,86,27.531,84.651,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,83,27.53,84.64,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,71,27.53,84.23,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/2/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,85,27.529,84.219,2020,93,19.01,34.44,25.94,7.81,39.62,0.28,3.66,204.5,0.43,0.46
4/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,29,27.514,84.652,2020,96,20.73,33.78,26.12,6.59,32.69,0.01,2.41,237.69,0.4,0.45
4/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,42,27.507,84.646,2020,96,20.73,33.78,26.12,6.59,32.69,0.01,2.41,237.69,0.4,0.45
4/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,53,27.516,84.607,2020,96,20.73,33.78,26.12,6.59,32.69,0.01,2.41,237.69,0.4,0.45
4/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,36,27.514,84.587,2020,96,20.73,33.78,26.12,6.59,32.69,0.01,2.41,237.69,0.4,0.45
4/6/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,70,27.508,84.62,2020,97,19.19,35.19,26.58,7.26,34.25,0.0,2.97,222.38,0.4,0.45
4/6/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,50,27.504,84.617,2020,97,19.19,35.19,26.58,7.26,34.25,0.0,2.97,222.38,0.4,0.45
4/3/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,79,27.549,84.62,2020,94,19.48,33.15,25.25,6.96,36.44,0.0,2.84,276.25,0.41,0.46
3/5/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,44,27.54,84.092,2020,65,14.36,27.81,21.05,8.36,53.5,1.09,2.77,89.69,0.48,0.51
4/4/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,53,27.524,84.634,2020,95,20.14,33.68,25.7,6.53,33.38,0.02,2.54,188.5,0.41,0.45
4/9/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,32,27.443,84.537,2020,100,21.87,36.03,27.65,7.51,34.06,0.0,3.36,249.25,0.38,0.43
4/9/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,32,27.462,84.415,2020,100,21.87,36.03,27.65,7.51,34.06,0.0,3.36,249.25,0.38,0.43
4/9/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,50,27.504,84.643,2020,100,21.87,36.03,27.65,7.51,34.06,0.0,3.36,249.25,0.38,0.43
4/10/2020,bagmati,Makawanpur,Chitawan National Park,99,Chitwan National Park,68,27.522,84.698,2020,101,18.36,31.52,24.58,6.71,33.88,0.0,2.44,148.69,0.38,0.42
4/10/2020,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Chitwan National Park,63,27.443,84.791,2020,101,18.36,31.52,24.58,6.71,33.88,0.0,2.44,148.69,0.38,0.42
4/13/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,75,27.532,84.319,2020,104,21.94,37.19,29.55,9.28,36.88,0.51,2.75,145.88,0.36,0.41
4/13/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,70,27.524,84.322,2020,104,21.94,37.19,29.55,9.28,36.88,0.51,2.75,145.88,0.36,0.41
4/13/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,74,27.538,84.326,2020,104,21.94,37.19,29.55,9.28,36.88,0.51,2.75,145.88,0.36,0.41
4/13/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,74,27.53,84.432,2020,104,21.94,37.19,29.55,9.28,36.88,0.51,2.75,145.88,0.36,0.41
4/13/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,63,27.544,84.436,2020,104,21.94,37.19,29.55,9.28,36.88,0.51,2.75,145.88,0.36,0.41
4/13/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,45,27.512,84.591,2020,104,21.94,37.19,29.55,9.28,36.88,0.51,2.75,145.88,0.36,0.41
4/14/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,69,27.532,84.447,2020,105,22.82,36.48,29.16,11.96,47.88,10.48,2.61,144.25,0.43,0.41
4/14/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,49,27.524,84.439,2020,105,22.82,36.48,29.16,11.96,47.88,10.48,2.61,144.25,0.43,0.41
4/14/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,55,27.529,84.447,2020,105,22.82,36.48,29.16,11.96,47.88,10.48,2.61,144.25,0.43,0.41
4/7/2020,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Chitwan National Park,69,27.496,84.79,2020,98,17.15,31.88,24.22,6.9,36.12,0.0,2.85,195.94,0.39,0.44
4/7/2020,bagmati,Makawanpur,Parsa Wildlife Reserve,99,Chitwan National Park,61,27.515,84.767,2020,98,17.15,31.88,24.22,6.9,36.12,0.0,2.85,195.94,0.39,0.44
4/7/2020,bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,67,27.515,84.271,2020,98,20.23,35.55,26.83,7.32,34.81,0.0,2.66,220.19,0.39,0.44
